"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"601",0,3,0,0,1,0,0,1,0,2
"602",2,2,2,2,1,2,0,1,2,1
"603",0,0,0,0,1,0,0,1,0,2
"604",0,0,0,0,0,0,0,0,0,0
"605",0,0,0,1,0,0,0,0,0,0
"606",0,0,0,0,0,0,0,0,0,0
"607",1,1,1,1,1,1,1,1,1,1
"608",0,0,0,0,1,0,0,0,0,1
"609",0,2,0,1,0,0,1,0,0,0
"610",0,0,0,0,0,0,0,0,0,0
"611",0,0,0,0,1,0,0,1,0,1
"612",0,1,0,0,0,0,0,0,0,1
"613",0,0,0,0,0,0,0,0,0,0
"614",0,0,0,0,0,0,0,0,0,0
"615",0,0,0,0,0,0,0,0,0,0
"616",0,0,0,0,1,0,0,0,0,1
"617",0,0,0,0,0,0,0,0,0,0
"618",0,1,0,1,0,0,0,0,0,1
"619",0,1,0,0,0,0,0,0,0,0
"620",0,0,0,0,0,0,0,0,0,0
"621",0,2,0,0,0,0,0,0,1,1
"622",1,1,1,1,1,1,1,1,1,1
"623",0,0,0,0,0,0,0,0,0,0
"624",0,1,0,0,2,0,0,1,0,2
"625",0,0,0,0,0,0,0,0,0,1
"626",1,0,0,1,0,0,1,0,1,0
"627",0,1,0,0,2,0,0,1,0,2
"628",1,1,0,0,0,0,0,0,0,1
"629",0,0,0,0,0,0,0,0,0,0
"630",0,1,1,0,1,0,1,1,0,1
"631",2,1,0,1,0,0,1,0,2,0
"632",1,0,1,1,1,0,0,1,1,1
"633",0,0,0,0,0,0,0,0,0,0
"634",0,0,0,0,1,0,0,0,0,1
"635",0,0,0,0,0,0,0,0,0,0
"636",3,0,3,1,0,1,0,0,4,1
"637",0,0,0,0,0,0,0,1,0,2
"638",0,1,0,0,2,0,0,1,0,2
"639",0,0,0,0,0,0,0,0,0,0
"640",1,0,1,1,0,1,0,0,1,1
"641",0,0,0,0,0,0,0,0,0,0
"642",0,1,0,1,0,0,0,0,0,1
"643",0,0,0,0,0,0,0,0,0,0
"644",0,0,0,0,0,0,0,0,0,0
"645",0,0,0,0,0,0,0,0,0,0
"646",0,0,0,0,0,0,0,0,0,0
"647",0,1,0,0,1,0,1,2,0,1
"648",0,0,0,0,2,0,0,0,0,3
"649",0,1,1,0,1,0,1,1,0,2
"650",0,1,0,0,0,0,0,0,0,0
"651",0,0,0,0,1,0,0,1,0,1
"652",0,0,0,0,0,0,0,0,0,0
"653",1,0,1,1,0,1,0,0,1,0
"654",0,0,0,0,0,0,0,0,0,0
"655",0,0,0,0,3,0,0,1,0,3
"656",0,1,0,0,1,0,0,1,0,1
"657",0,0,0,0,1,0,0,0,0,1
"658",0,0,0,0,0,0,0,0,0,0
"659",0,0,0,0,0,0,0,0,0,0
"660",1,0,1,1,0,1,0,0,1,0
"661",0,0,0,0,0,0,0,0,0,0
"662",0,0,0,0,0,0,0,0,0,0
"663",1,1,1,1,0,2,0,0,4,0
"664",0,0,0,0,1,0,0,0,0,1
"665",0,0,0,0,0,0,0,0,0,0
"666",2,0,0,2,0,1,1,0,3,0
"667",0,0,0,0,0,0,0,0,0,0
"668",1,1,1,0,2,0,0,2,1,2
"669",2,0,0,2,0,1,1,0,3,0
"670",0,0,0,0,0,0,0,0,0,0
"671",0,0,0,0,0,0,0,1,0,2
"672",0,0,0,0,1,0,0,0,0,1
"673",0,0,0,0,1,0,0,0,0,1
"674",0,0,0,0,0,0,0,0,0,0
"675",0,0,0,0,0,0,0,0,0,0
"676",0,1,0,0,0,0,0,1,0,4
"677",0,0,0,0,0,0,0,0,0,0
"678",0,1,0,2,1,1,1,1,1,2
"679",0,0,0,0,1,0,0,0,0,1
"680",0,2,0,1,0,0,1,0,0,0
"681",0,0,0,0,0,0,0,0,0,0
"682",0,0,0,0,0,0,0,0,0,0
"683",0,0,0,0,0,0,0,0,0,0
"684",0,0,0,0,0,0,0,0,0,0
"685",0,0,0,0,0,0,0,1,0,1
"686",0,0,0,0,1,0,0,0,0,1
"687",0,0,0,0,1,0,0,0,0,1
"688",0,0,0,0,0,0,0,0,0,0
"689",0,0,0,0,0,0,0,0,0,1
"690",0,0,0,0,0,0,0,0,0,0
"691",0,0,0,0,0,0,0,0,0,0
"692",0,0,0,0,0,0,0,0,0,0
"693",1,0,1,0,0,0,1,0,2,0
"694",0,2,0,0,1,0,0,0,0,1
"695",0,0,0,0,0,0,0,0,0,1
"696",0,0,0,0,1,0,0,0,0,1
"697",1,1,1,1,0,2,0,0,4,0
"698",1,0,1,0,0,0,0,2,2,1
"699",0,1,0,1,0,0,0,0,0,0
"700",0,0,0,0,0,0,0,1,0,1
"701",0,1,1,0,1,0,1,1,0,2
"702",2,0,0,2,0,1,1,0,3,0
"703",0,0,0,0,0,0,0,0,0,0
"704",0,1,0,1,2,0,0,2,1,3
"705",0,0,0,0,0,0,0,0,0,0
"706",0,0,0,0,0,0,0,0,0,0
"707",0,0,0,0,0,0,0,0,0,1
"708",0,0,0,0,0,0,0,0,0,0
"709",0,0,0,0,0,0,0,2,0,3
"710",1,1,1,1,2,1,1,1,1,2
"711",0,0,0,0,1,0,0,0,0,1
"712",1,0,1,0,0,0,0,0,1,2
"713",0,0,0,0,0,0,0,0,0,0
"714",1,0,1,1,2,0,1,1,1,2
"715",1,1,0,0,1,1,1,1,1,1
"716",0,0,0,0,0,0,0,0,0,0
"717",2,0,2,2,0,2,0,0,2,0
"718",2,0,1,1,0,1,0,0,2,0
"719",0,0,0,0,0,0,0,0,0,0
"720",1,1,1,0,1,0,1,1,2,1
"721",0,0,0,0,0,0,0,0,0,0
"722",2,2,2,2,1,2,0,1,2,1
"723",2,0,0,2,0,1,1,0,3,0
"724",0,0,0,0,0,0,0,1,0,0
"725",0,2,0,0,1,0,0,0,0,1
"726",0,1,0,0,0,0,1,1,0,0
"727",0,0,0,0,0,0,0,0,0,0
"728",0,0,0,0,0,0,0,0,0,0
"729",0,0,0,1,0,1,0,0,1,0
"730",0,1,0,0,1,0,0,1,0,1
"731",0,0,0,0,0,0,0,0,0,1
"732",0,2,0,0,1,0,0,2,0,1
"733",0,0,0,0,0,0,0,0,0,0
"734",0,1,0,1,0,0,0,0,0,1
"735",0,0,0,0,0,0,0,0,0,0
"736",0,1,1,0,1,0,1,1,0,1
"737",0,0,0,0,0,0,0,0,0,0
"738",0,0,0,0,0,0,0,0,0,0
"739",0,0,0,0,0,0,0,0,0,1
"740",0,1,0,0,2,0,0,1,0,2
"741",1,2,2,0,1,1,1,4,2,4
"742",0,0,0,0,0,0,0,0,0,0
"743",0,0,0,0,1,0,0,0,0,1
"744",0,0,0,1,0,0,0,0,1,0
"745",2,1,0,1,0,0,1,0,2,0
"746",0,1,0,1,0,0,0,0,0,1
"747",1,0,1,0,1,1,0,1,1,1
"748",0,0,0,0,0,0,0,0,0,0
"749",1,0,1,1,0,1,0,0,1,0
"750",0,0,0,0,0,0,0,0,0,0
"751",0,0,0,0,0,0,0,0,0,0
"752",0,1,0,0,1,0,1,2,0,2
"753",0,0,0,0,0,0,0,1,0,1
"754",0,1,0,0,0,0,0,0,1,0
"755",0,0,0,0,1,0,0,1,0,3
"756",0,0,0,0,0,0,0,0,0,0
"757",0,0,0,0,0,0,0,2,0,1
"758",1,0,1,1,0,1,0,0,1,1
"759",0,2,1,1,2,0,1,1,0,2
"760",1,0,1,0,0,0,0,2,2,1
"761",0,0,0,0,0,0,0,0,0,1
"762",1,0,1,0,0,0,1,0,1,0
"763",0,0,0,0,0,0,0,0,0,0
"764",0,0,0,0,0,0,0,0,0,0
"765",0,0,0,0,1,0,0,0,0,1
"766",0,0,0,0,0,0,0,0,0,0
"767",0,0,0,0,0,0,0,1,0,1
"768",0,0,0,0,0,0,0,0,0,0
"769",0,2,0,0,2,0,1,1,0,2
"770",0,0,0,0,0,0,0,0,0,0
"771",0,0,0,0,1,0,0,2,0,1
"772",1,2,0,0,0,0,1,2,0,2
"773",0,0,0,0,0,0,0,0,0,0
"774",0,0,0,0,0,0,0,0,0,0
"775",1,0,0,1,0,0,0,0,1,0
"776",0,0,0,0,1,0,0,2,0,2
"777",0,0,0,0,0,0,0,0,0,0
"778",0,1,0,1,0,0,0,0,0,1
"779",0,1,0,0,0,0,0,0,0,0
"780",0,0,0,0,0,0,0,0,0,1
"781",1,2,0,0,0,0,1,2,0,2
"782",1,0,0,0,0,0,0,0,1,0
"783",0,0,0,0,0,0,0,0,0,0
"784",1,0,1,0,0,0,0,2,2,1
"785",0,0,0,0,0,0,0,0,0,0
"786",2,0,2,0,0,0,0,0,2,2
"787",0,0,0,0,0,0,0,1,1,1
"788",0,1,0,0,0,0,0,1,0,1
"789",1,0,0,0,0,0,0,0,1,0
"790",1,0,1,0,0,0,0,2,2,1
"791",0,0,0,0,0,0,0,0,0,0
"792",0,1,1,0,1,0,1,1,0,1
"793",0,0,0,0,1,0,0,0,0,1
"794",0,0,0,0,1,0,0,0,0,1
"795",0,1,0,0,0,0,1,1,0,1
"796",1,0,0,0,0,0,0,1,0,0
"797",0,0,0,0,0,0,0,0,0,0
"798",0,0,0,0,0,0,0,0,0,0
"799",0,2,0,0,1,0,0,0,0,1
"800",0,0,0,1,0,1,0,0,1,0
"801",0,0,0,0,0,0,0,0,0,0
"802",0,0,0,0,1,0,0,0,0,1
"803",0,1,0,0,0,0,0,0,0,0
"804",0,0,0,0,0,0,0,0,1,1
"805",1,1,0,1,2,0,0,1,0,2
"806",0,0,0,0,0,0,0,0,0,0
"807",0,1,1,0,1,0,1,1,0,1
"808",1,0,1,0,1,0,0,1,1,1
"809",0,0,0,0,0,0,0,0,0,0
"810",0,0,0,0,0,0,0,0,0,0
"811",0,0,0,0,0,0,0,0,0,0
"812",0,0,0,0,1,0,0,0,0,1
"813",0,0,0,0,0,0,0,0,0,0
"814",0,0,0,0,0,0,0,0,0,0
"815",0,0,0,0,0,0,0,0,0,0
"816",1,2,0,0,0,0,1,2,0,2
"817",0,1,1,0,2,0,2,2,1,2
"818",0,0,0,0,0,0,0,0,0,0
"819",1,0,2,0,0,0,0,1,4,2
"820",3,0,2,0,0,1,1,0,3,0
"821",0,0,0,1,1,1,0,2,0,2
"822",0,0,0,0,0,0,0,0,0,0
"823",0,0,0,0,0,0,0,0,0,0
"824",0,0,0,0,0,0,0,0,0,0
"825",1,1,1,2,1,2,1,1,2,1
"826",0,0,0,0,0,0,0,0,0,1
"827",0,1,0,0,2,0,1,0,0,2
"828",0,0,0,0,1,0,0,0,0,1
"829",0,0,0,0,0,0,0,0,0,0
"830",0,1,0,0,0,0,0,0,1,0
"831",0,1,0,0,1,0,1,1,0,1
"832",0,0,0,0,0,0,0,1,0,0
"833",0,0,0,1,0,0,0,1,1,0
"834",0,0,0,0,1,0,0,0,0,1
"835",0,2,0,1,0,0,1,0,0,0
"836",0,0,0,0,0,0,0,0,0,0
"837",1,0,1,1,0,1,0,1,1,1
"838",0,0,0,1,0,0,0,0,2,0
"839",1,0,2,1,0,0,0,0,2,0
"840",0,0,0,0,0,0,0,0,0,0
"841",0,0,0,0,0,0,0,1,0,1
"842",0,1,0,0,0,0,0,0,0,0
"843",0,0,0,0,0,0,0,1,0,0
"844",0,0,0,0,0,0,0,0,1,0
"845",2,1,1,0,0,2,0,3,2,2
"846",0,0,0,0,0,0,0,0,0,0
"847",0,0,0,0,0,0,0,0,0,0
"848",0,0,0,0,0,0,0,0,0,0
"849",1,0,0,1,0,1,0,0,1,0
"850",1,1,1,1,0,1,0,0,1,1
"851",1,2,0,0,3,1,0,1,1,3
"852",1,1,0,2,0,0,2,1,1,1
"853",0,0,0,1,0,1,0,0,1,0
"854",0,0,0,0,0,0,0,0,0,0
"855",0,1,0,0,1,0,0,0,0,2
"856",0,0,0,0,0,0,0,0,0,0
"857",0,0,0,0,1,0,0,0,0,1
"858",0,0,0,0,0,0,0,0,0,0
"859",0,0,0,0,0,0,0,0,0,0
"860",0,0,0,0,0,0,0,0,0,0
"861",2,3,1,1,3,2,1,5,3,4
"862",0,0,0,0,0,0,0,0,0,0
"863",0,0,0,2,0,2,1,1,2,1
"864",0,2,0,0,1,0,0,0,0,1
"865",0,0,0,0,1,0,0,0,0,1
"866",0,1,0,0,0,0,0,0,0,0
"867",0,0,0,0,0,0,0,0,0,0
"868",3,0,1,2,1,0,0,1,3,2
"869",0,0,0,0,0,0,0,0,0,0
"870",0,0,0,0,0,0,0,0,0,1
"871",0,1,0,1,0,0,0,0,0,1
"872",0,0,0,0,0,0,0,0,0,0
"873",0,0,0,0,0,0,0,1,0,0
"874",0,0,0,0,0,0,0,1,0,1
"875",0,0,0,1,0,1,0,0,1,0
"876",0,0,0,0,0,0,0,0,0,0
"877",0,0,0,0,0,0,1,0,0,0
"878",0,0,0,0,1,0,0,2,0,2
"879",1,0,0,1,0,0,0,0,1,0
"880",0,2,0,0,1,0,0,0,0,1
"881",0,2,0,1,1,0,0,0,0,1
"882",0,0,0,0,0,0,0,0,1,0
"883",1,0,1,1,0,1,0,0,2,0
"884",0,0,0,0,0,0,0,0,0,0
"885",0,0,0,0,0,0,0,0,0,0
"886",0,0,0,0,0,0,0,0,0,0
"887",0,0,0,0,0,0,0,0,0,0
"888",0,0,0,0,0,0,0,0,0,0
"889",0,1,0,0,1,1,1,1,1,2
"890",2,0,1,1,1,1,0,0,2,1
"891",0,0,0,0,0,0,0,0,0,0
"892",0,0,0,0,0,0,0,0,0,0
"893",0,1,0,0,1,0,0,0,1,1
"894",0,0,0,0,0,0,0,0,0,0
"895",2,0,0,2,0,1,1,0,3,0
"896",0,1,0,0,0,0,0,0,0,0
"897",0,0,0,0,1,0,0,0,0,1
"898",0,0,0,0,0,0,0,0,0,0
"899",0,0,0,0,0,0,0,1,1,0
"900",0,0,0,0,0,0,0,0,0,0
"901",0,0,0,0,0,0,0,1,0,1
"902",0,1,0,0,0,0,0,0,1,0
"903",0,0,0,0,0,0,0,0,0,1
"904",0,0,0,1,0,0,0,0,0,0
"905",0,0,0,0,0,0,0,0,0,0
"906",0,0,0,0,0,0,0,0,0,0
"907",0,1,0,0,0,0,0,0,0,0
"908",0,0,0,0,0,0,0,0,0,0
"909",0,0,0,0,0,0,0,0,0,0
"910",0,0,0,0,0,0,0,0,0,0
"911",0,0,0,0,0,0,0,0,0,0
"912",0,2,0,0,1,0,1,0,0,2
"913",0,0,0,0,1,0,0,0,0,1
"914",0,0,0,0,0,0,0,0,0,0
"915",0,0,0,0,0,0,0,0,0,1
"916",0,0,0,0,0,0,0,0,0,0
"917",0,1,0,0,1,1,1,0,3,1
"918",0,0,0,0,0,0,0,0,0,0
"919",0,0,0,1,0,1,0,0,1,0
"920",0,0,0,0,0,0,0,0,0,0
"921",0,0,0,0,0,0,0,0,0,0
"922",0,0,0,0,0,0,0,0,0,2
"923",0,0,0,0,0,0,0,0,0,0
"924",0,0,0,0,1,0,1,0,1,1
"925",1,2,0,0,0,0,1,2,0,2
"926",1,0,1,1,0,1,0,0,1,0
"927",0,0,0,0,0,0,0,0,0,0
"928",1,0,0,0,0,1,0,0,2,0
"929",0,0,0,0,0,0,0,0,0,0
"930",0,0,0,0,0,0,0,0,0,0
"931",0,0,0,0,1,0,0,0,0,1
"932",0,0,0,0,0,0,0,0,0,0
"933",0,0,0,0,0,0,0,0,0,1
"934",0,0,0,0,0,0,0,0,0,0
"935",0,0,0,0,0,0,0,0,0,0
"936",0,0,0,0,1,0,1,0,0,1
"937",0,0,0,0,0,0,0,0,0,0
"938",2,1,0,1,0,0,1,0,2,0
"939",0,0,0,0,0,0,0,0,0,0
"940",0,1,0,1,0,0,0,0,0,1
"941",1,1,1,1,1,1,1,1,1,1
"942",0,1,0,0,0,0,0,0,0,1
"943",0,0,0,0,0,0,0,1,0,1
"944",0,0,1,0,0,1,0,0,2,0
"945",0,0,0,0,0,0,0,0,0,0
"946",0,0,0,0,0,0,0,0,1,0
"947",1,0,0,1,0,1,0,0,2,0
"948",0,0,0,0,0,0,0,0,0,0
"949",1,0,0,3,0,0,0,0,4,1
"950",0,0,0,0,0,0,0,0,0,0
"951",0,0,0,0,0,0,0,0,0,0
"952",0,1,0,1,0,0,0,0,0,1
"953",0,0,0,0,0,0,0,0,0,0
"954",1,0,0,2,0,0,0,0,2,1
"955",2,0,0,2,0,1,1,0,3,0
"956",0,0,0,0,0,0,0,0,0,0
"957",0,0,0,0,0,0,0,0,0,0
"958",1,0,0,0,0,0,0,0,1,0
"959",0,0,0,0,0,0,0,0,0,1
"960",0,0,0,0,1,0,0,0,0,1
"961",0,0,0,0,0,0,0,0,0,0
"962",0,0,0,0,0,0,0,0,0,0
"963",2,0,0,2,0,1,1,0,3,0
"964",0,1,0,0,0,0,0,0,0,0
"965",0,0,0,0,1,0,0,1,0,1
"966",1,0,0,0,0,0,0,0,1,0
"967",0,0,0,0,1,0,0,0,0,1
"968",0,0,0,0,0,0,0,0,0,0
"969",1,1,1,1,1,1,1,1,1,1
"970",0,0,0,0,0,0,0,0,0,0
"971",0,0,0,0,0,0,0,0,0,0
"972",1,0,0,0,0,0,0,0,1,0
"973",0,0,0,0,0,0,0,0,0,0
"974",0,0,0,0,0,0,0,0,0,0
"975",0,0,0,0,1,0,0,2,0,2
"976",0,0,0,0,0,0,0,0,0,0
"977",0,1,0,0,0,0,0,0,0,1
"978",1,2,0,0,0,0,1,2,0,2
"979",0,0,0,0,0,0,0,0,0,0
"980",0,0,0,0,1,0,0,0,0,1
"981",2,0,0,2,0,1,1,0,3,0
"982",0,0,0,0,1,0,0,1,0,1
"983",0,0,0,0,0,0,0,0,0,0
"984",0,2,0,0,1,0,0,0,0,1
"985",0,0,0,0,0,0,0,0,0,0
"986",0,0,0,0,0,0,0,0,0,0
"987",0,2,0,0,1,0,0,0,0,1
"988",0,1,0,0,0,0,0,0,0,0
"989",0,0,1,0,0,0,0,1,1,0
"990",0,0,0,0,0,0,0,0,0,0
"991",0,0,0,0,1,0,0,0,0,1
"992",0,0,0,0,0,0,0,0,0,0
"993",0,0,0,0,0,0,0,0,0,0
"994",0,0,0,0,0,0,0,0,0,0
"995",0,0,0,0,0,0,0,0,0,0
"996",0,0,0,0,0,0,0,0,0,0
"997",1,2,0,0,0,0,1,2,0,2
"998",0,0,0,0,0,0,0,0,0,0
"999",0,0,0,0,1,0,0,0,0,1
"1000",0,0,0,0,0,0,0,1,0,0
